,rewardruntimes,rewardmaxmems,gvalruntimes,gvalmaxmems,patchruntimes,patchmaxmems,subpxruntimes,subpxmaxmems
0,0.7448166149997633,88438361,196.54970127899924,10454125,21.789727856000354,24016175,16.720378170000004,43735234
1,2.0105222909996883,87821534,164.2031173330006,2686894,13.310988224000539,21939308,0.3069388540006912,21939201
2,0.3585314580004706,87821534,165.01457483299964,2944050,14.43287421399964,21939308,0.3663517190007042,21939201
3,0.779081405999932,87821534,164.62386639499982,3555638,13.403083641000194,21939308,0.4152955210001892,21939201
4,0.3289511979992312,87821534,167.9413238420002,3227202,13.650181244999658,21939308,0.3824770830005946,21939201
5,0.3008355729998584,87821534,171.08531259099982,3746874,13.492854785999953,21939308,0.4368397920006828,21939201
6,0.45821953199993004,87821534,166.27188550899973,3102126,13.313701766000122,21939308,0.36243395899964526,21939201
7,0.29255088599984447,87821534,167.7115246229996,2712974,13.709467754999423,21939308,0.32459098900108074,21939201
8,0.3259335419988929,87821534,164.61657926000044,2564262,13.599108328000511,21939308,0.3112130209992756,21939201
