,reward_gpuruntimes,reward_gpumaxmems,gval_gpuruntimes,gval_gpumaxmems,patch_gpuruntimes,patch_gpumaxmems,subpx_gpuruntimes,subpx_gpumaxmems
0,0.11821093799994742,35219042,2.3895282280000174,7078990,4.350007549999873,13355780,6.744279319999805,12494129
1,0.41943572900004256,35214280,0.06572775999984515,14295,1.6472288539998772,10644095,0.006207187999962116,8787200
2,0.46103473900006975,35214280,0.06661562499994034,13495,1.7259519780000119,10705135,0.006166614999983722,8787200
3,0.09661333300005026,35214280,0.0583005729999968,13388,1.7456665619999967,10899540,0.0072084379999068915,8787200
4,0.09753963499997553,35214280,0.06248682299997199,13495,1.7016899990001093,10817597,0.0052700520000144024,8787200
5,0.0972911460000887,35214280,0.048847917000102825,13607,1.785642499000005,10987046,0.005352395999807413,8787200
6,0.09673567700019703,35214280,0.058803386000136015,13495,1.6172440089999327,10740935,0.004911353999887069,8787200
7,0.09788119799986816,35214280,0.05739114600009998,13609,1.642821873999992,10607482,0.0064726560001417965,8787200
8,0.10234187500009284,35214280,0.07632171899967943,13570,1.578033540999968,10527605,0.004538749999937863,8787200
